Inches,ScreenResolution,Cpu,Ram,Weight,TouchScreen,HDD,SSD,SSHD,FStorage,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,LaptopPrice
13.3,4,16,8,1.37,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1950.0
14.0,4,15,8,1.56,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,902.0
15.6,4,16,8,2.23,0,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1778.0
15.6,1,15,4,2.38,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1055.0
15.6,4,14,4,2.2,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,479.0
15.6,4,16,8,2.0,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1388.0
13.3,4,14,4,1.44,0,0,180,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,735.0
15.0,4,16,16,1.23,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1849.0
12.5,4,16,8,1.6,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1690.0
15.6,1,12,4,2.0,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,398.99
13.3,4,15,8,1.28,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,935.0
15.6,4,15,4,2.18,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,912.5
15.6,4,15,4,2.04,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,839.0
13.3,4,15,4,1.28,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1700.0
15.6,1,15,4,2.3,1,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,684.8
14.1,1,10,4,1.65,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,348.0
15.6,4,16,8,2.2,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,669.0
15.6,1,12,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,369.0
13.3,4,15,4,1.28,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1799.0
15.6,1,14,4,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,455.7
17.3,4,15,12,2.2,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1369.9
11.6,1,10,4,1.25,0,0,0,0,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,297.0
17.3,3,2,4,2.8,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,379.0
14.0,4,15,4,1.95,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1265.0
13.3,13,16,16,1.42,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1399.0
15.0,4,16,8,1.17,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1699.0
14.0,4,15,8,1.32,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1799.0
17.3,14,16,16,2.43,0,2000,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2649.0
13.3,4,15,8,1.05,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1475.0
15.6,4,16,8,2.62,0,1000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,929.0
15.6,4,16,8,2.04,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,900.0
15.6,1,14,4,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,614.0
15.6,4,15,8,1.9,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,935.0
13.3,13,16,8,1.24,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013.1
17.3,4,16,32,3.58,0,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1279.0
13.3,4,16,16,1.22,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1649.0
14.0,4,16,8,1.13,0,0,0,0,256,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2049.0
15.6,4,15,8,1.95,0,0,512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1962.99
15.6,4,16,16,1.08,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2099.0
12.5,4,16,8,1.26,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1483.0
15.6,4,10,4,2.2,0,0,0,0,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,359.0
15.6,4,15,8,2.6,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,789.0
14.0,4,16,8,0.98,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1899.0
14.0,4,15,8,1.6,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1205.0
12.5,14,11,8,1.09,1,0,240,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3100.0
15.6,4,16,6,2.2,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,789.0
15.6,4,16,8,2.04,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1018.99
15.6,4,14,4,2.4,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,499.0
13.3,4,15,4,1.44,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,881.0
13.3,4,15,8,1.49,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,960.0
17.3,4,16,16,2.7,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1599.0
15.6,4,16,16,2.6,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1349.0
15.6,4,15,8,2.2,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1119.91
15.6,1,15,4,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,684.99
15.6,4,16,8,1.84,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1296.99
13.3,13,16,8,1.39,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1149.0
15.6,4,16,16,2.4,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1975.0
13.3,4,15,8,1.37,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1825.0
15.6,1,15,4,1.95,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,729.9
12.5,4,16,8,1.36,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1650.0
15.6,4,15,8,2.31,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1165.0
15.6,1,15,4,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,708.06
14.0,1,15,4,1.95,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1149.0
15.6,1,12,4,2.2,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,309.0
12.5,4,15,4,1.26,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1579.0
15.6,1,10,4,1.86,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,288.9
13.3,13,16,16,1.3,1,0,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1799.0
14.0,4,15,4,1.47,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1105.0
12.5,4,15,8,1.26,0,0,256,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1669.0
15.6,1,14,4,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,558.6
15.6,4,16,8,2.2,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1199.0
14.0,4,15,8,1.36,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1639.0
17.3,9,16,16,4.36,0,1000,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2758.0
17.3,4,15,8,2.75,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1399.0
17.3,3,12,4,2.8,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,530.0
15.6,1,15,4,2.23,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,619.0
15.6,1,15,8,2.2,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1119.0
11.3,4,11,8,1.1,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1299.0
15.6,4,7,16,2.5,0,1000,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,999.0
12.5,4,15,8,1.36,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1472.2
15.6,4,16,8,2.2,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,685.0
17.3,3,14,4,2.36,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,659.0
14.0,1,10,4,1.68,0,0,0,0,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,349.0
15.6,4,16,8,2.0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2249.0
14.0,4,16,8,1.36,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1775.0
13.3,4,15,8,1.2,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1460.0
12.5,4,11,8,1.2,0,0,0,0,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1159.0
14.0,4,16,8,1.7,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1488.99
17.3,14,16,16,4.36,0,1000,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3154.0
13.3,4,15,8,1.24,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1899.0
11.6,1,12,4,1.45,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,775.0
13.3,13,16,8,1.3,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1268.0
11.6,1,10,4,1.25,1,0,0,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,389.0
13.3,4,15,8,1.2,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1535.0
12.5,4,15,8,1.36,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1760.0
15.6,4,15,12,2.4,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1009.0
12.5,4,16,8,1.1,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1790.0
15.6,1,15,8,2.04,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,846.5
15.6,1,14,4,2.25,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,465.62
15.6,1,15,4,1.9,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,825.0
15.6,4,14,4,2.04,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,685.0
17.3,4,16,32,4.42,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3149.0
15.6,4,15,6,2.4,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,695.0
13.3,13,16,16,1.22,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1899.0
14.0,9,16,8,1.5,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1962.98
17.3,4,16,32,4.42,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2800.0
14.0,4,15,8,1.95,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1180.0
17.3,4,16,16,2.73,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2049.9
15.6,4,15,8,2.04,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,979.0
14.0,1,15,4,1.7,0,0,0,508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1002.0
15.6,14,16,16,2.3,1,2000,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1799.0
15.6,1,16,6,2.04,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,579.0
17.3,4,16,16,2.99,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1749.0
15.6,4,16,12,2.19,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1299.0
13.3,4,15,4,1.2,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1195.0
15.6,4,1,6,2.2,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,549.0
15.6,1,15,4,2.3,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,649.0
14.0,1,15,4,1.75,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,915.0
15.6,1,15,4,2.25,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599.0
15.6,4,15,8,2.04,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,806.0
15.6,4,16,8,2.5,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1189.0
15.6,1,16,8,2.36,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,749.0
14.0,4,15,8,1.6,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1119.0
12.5,4,11,8,0.97,0,0,512,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1908.0
15.6,4,14,4,2.1,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,499.0
15.6,1,10,4,1.9,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,270.62
15.6,4,15,8,2.3,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1349.0
13.3,4,15,8,1.68,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,889.0
13.3,13,15,8,1.4,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1150.0
13.3,4,16,8,1.11,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1349.0
15.6,1,12,4,2.4,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,380.0
15.6,4,16,16,2.5,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1799.0
14.0,4,16,8,1.48,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2089.0
15.6,4,16,8,2.7,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1260.0
13.3,4,15,8,1.34,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1189.0
15.6,1,14,4,2.18,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,547.0
14.0,1,15,4,1.64,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,779.0
13.3,4,15,4,1.2,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1195.0
14.0,1,15,4,1.48,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1099.99
14.0,4,15,4,1.95,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1205.0
14.0,4,16,8,1.43,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1449.0
14.0,4,15,8,1.64,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1049.26
14.0,1,14,4,1.64,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,684.0
15.6,4,15,8,2.65,0,0,0,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,949.0
12.5,4,15,4,1.26,0,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1539.0
14.0,4,15,4,1.48,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1590.0
14.0,4,16,8,1.54,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1887.21
13.3,1,14,4,1.49,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,800.0
13.3,1,15,8,1.5,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1210.0
15.6,1,14,4,2.04,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,769.99
17.3,14,16,16,2.4,0,0,512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2968.0
14.0,4,15,8,1.47,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1490.0
14.0,4,16,8,1.43,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2229.0
15.6,4,14,4,2.08,1,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,795.99
13.3,4,15,8,1.2,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1590.0
13.3,4,15,8,1.11,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1149.0
14.0,4,16,8,1.64,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1185.43
15.6,4,15,8,2.09,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1046.44
12.5,1,15,4,1.26,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1559.0
14.0,1,15,4,2.31,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1189.0
14.0,1,15,4,1.95,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1060.0
13.3,13,15,8,1.29,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1624.0
17.3,4,15,8,2.63,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1080.0
14.0,1,15,4,1.64,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,973.0
15.6,1,5,6,2.1,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,409.0
17.3,4,16,8,2.7,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1191.8
14.0,4,15,8,1.95,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1195.0
15.6,4,16,8,1.84,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1228.99
12.5,4,16,8,1.26,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1349.0
15.6,1,15,4,2.04,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,742.0
14.0,4,16,8,1.47,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1725.0
15.6,4,15,8,2.09,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1062.95
14.0,4,15,8,1.64,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1010.51
15.6,4,16,4,1.8,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,847.0
14.0,1,9,2,1.45,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,210.8
15.6,4,16,16,2.4,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1425.0
15.6,4,15,8,2.3,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1049.6
14.0,4,15,4,1.54,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1000.0
15.6,4,15,8,1.84,0,500,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2103.34
14.0,4,15,8,1.43,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1469.0
17.3,4,16,16,3.78,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1545.64
17.3,4,16,16,4.6,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2289.99
11.6,1,10,4,1.2,0,0,0,0,16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,287.9
14.0,9,16,16,1.1,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2620.0
15.6,4,16,8,1.91,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,979.0
15.6,4,15,8,2.3,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1094.0
15.6,1,15,4,2.04,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,979.0
13.3,13,16,16,1.2,1,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2254.0
15.6,1,14,4,2.31,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,705.15
15.6,1,15,4,1.96,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,499.0
15.6,1,4,8,2.4,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,449.0
13.3,4,16,12,1.6,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1299.0
15.6,4,16,16,2.94,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1819.0
15.6,4,16,8,2.04,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1070.0
17.3,4,16,16,4.0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,998.0
15.6,4,15,4,2.25,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,559.0
15.6,4,16,16,2.32,0,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,989.99
15.6,4,16,16,1.8,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1929.0
13.3,4,16,8,1.29,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1458.0
17.3,4,16,64,3.58,0,0,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3975.0
13.3,4,16,8,1.62,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,798.01
15.6,14,16,16,3.21,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1329.0
12.0,7,11,8,0.92,0,0,0,0,256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1300.0
15.6,1,14,4,2.06,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,481.98
15.6,1,15,4,2.31,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1199.0
12.5,4,15,8,1.26,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1199.0
13.3,4,16,8,1.49,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1090.0
12.5,4,16,8,1.3,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1713.49
17.3,3,15,8,3.0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,659.0
15.6,4,15,4,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,977.0
17.3,4,16,16,3.78,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2499.0
15.6,1,15,4,2.1,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,540.0
15.6,4,15,4,2.31,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,940.0
12.5,9,11,8,0.99,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1399.0
17.3,4,16,32,4.6,0,0,512,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3240.0
10.1,5,9,4,0.69,1,0,0,0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,646.27
13.3,14,16,16,1.3,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2049.0
